"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2020","Howard",71.1373,128,70.9858,113,91.664,280,91.7234,316,122.778,349,113.455,352,-21.7315,346
"2020","Idaho",68.7571,232,70.203,147,88.6023,308,90.0486,327,102.981,240,107.227,323,-17.1786,335
"2020","Idaho St.",67.3031,290,65.7412,307,93.8571,249,93.8416,289,104.774,260,107.612,325,-13.7699,317
"2020","Illinois",72.1796,89,70.0469,151,112.801,21,108.64,30,95.9358,127,94.4454,73,14.1945,45
"2020","Illinois Chicago",71.8547,101,71.2998,102,88.9895,305,96.1871,247,105.153,266,102.159,223,-5.97177,239
"2020","Illinois St.",68.0607,266,67.8046,252,101.93,125,100.216,162,106.689,288,102.468,234,-2.25177,200
"2020","Incarnate Word",68.3,254,68.1694,237,83.5683,334,88.1585,340,109.518,311,111.872,347,-23.713,348
"2020","Indiana",72.4406,79,70.9644,115,118.201,4,109.519,24,87.847,35,90.2088,29,19.31,20
"2020","Indiana St.",67.2214,294,69.284,192,105.618,75,104.264,80,108.988,302,101.844,219,2.4193,129
"2020","Iona",68.9269,223,69.6218,174,94.8009,239,99.6902,169,95.2748,115,101.733,216,-2.043,191
"2020","Iowa",71.5672,115,70.8356,122,110.859,35,111.98,6,96.2115,129,96.3367,105,15.6434,38
"2020","Iowa St.",75.2281,27,73.61,36,109.372,41,109.624,23,94.031,96,94.2826,71,15.3418,40
"2020","IUPUI",68.4359,244,69.2449,194,91.8429,278,95.6985,255,109.686,313,104.914,289,-9.21575,280
"2020","Jackson St.",70.2984,168,71.3499,99,88.927,306,89.1702,332,114.112,334,105.059,296,-15.8886,332
"2020","Jacksonville",66.4511,312,65.5785,313,91.43,285,93.4578,296,95.9724,128,99.8248,166,-6.36699,248
"2020","Jacksonville St.",69.0417,220,69.942,158,89.3374,303,95.8699,253,106.202,280,101.647,213,-5.77714,236
"2020","James Madison",76.1172,18,76.9729,7,96.4151,220,99.1052,186,106.786,289,106.458,317,-7.35274,265
"2020","Kansas",72.6484,73,71.4335,95,109.86,39,110.435,18,87.641,33,87.0976,8,23.3369,6
"2020","Kansas St.",67.5688,282,68.792,210,95.1845,233,98.9061,192,85.0544,18,89.2078,18,9.6983,78
"2020","Kennesaw St.",69.3286,209,69.2768,193,75.0622,352,86.8508,345,109.561,312,107.202,321,-20.3508,345
"2020","Kent St.",70.5194,158,70.9082,118,104.381,91,102.321,119,92.5769,82,95.5879,94,6.73333,101
"2020","Kentucky",71.4393,119,69.5101,186,107.696,54,109.4,25,86.3769,29,86.9343,7,22.4661,8
