"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2020,"Canisius",49.6651785714286,148,22.8636753358102,312,31.1111111111111,96,35.0446428571429,111
2020,"Central Arkansas",45.625,281,24.7198346208247,338,20.5776173285199,332,47,4
2020,"Central Connecticut",41.304347826087,340,22.9978761289769,314,18.2724252491694,349,31.1212814645309,190
2020,"Central Michigan",47.8693181818182,219,14.4855144855145,7,32.2869955156951,71,38.3522727272727,67
2020,"Charleston",48.5057471264368,190,19.6555640544237,180,26.7657992565056,208,34.4827586206897,117
2020,"Charleston Southern",38.2284382284382,351,21.0414506461647,254,26.5573770491803,211,20.5128205128205,336
2020,"Charlotte",51.8134715025907,93,21.3078435765315,267,24.3362831858407,274,36.0103626943005,101
2020,"Chattanooga",48.5046728971963,191,18.8750322184111,135,25.5192878338279,237,24.6728971962617,306
2020,"Chicago St.",45.9654178674352,272,27.7764382504702,351,20.4545454545455,333,44.6685878962536,9
2020,"Cincinnati",50.6622516556291,128,20.9576480861592,248,29.6028880866426,138,49.0066225165563,3
2020,"Clemson",52.1186440677966,86,16.9616354587453,56,24.5487364620939,270,27.9661016949153,252
2020,"Cleveland St.",39.4318181818182,347,24.047922839039,332,27.741935483871,187,40.2272727272727,39
2020,"Coastal Carolina",51.4742014742015,105,20.7797447924547,240,35.2941176470588,34,38.8206388206388,62
2020,"Colgate",52.4793388429752,75,17.820178201782,82,26.5232974910394,212,18.3884297520661,345
2020,"Colorado",47.4160206718346,227,20.7522697795071,238,32.1285140562249,76,43.1524547803618,16
2020,"Colorado St.",53.5037878787879,53,19.9486931094487,202,25,254,43.1818181818182,15
2020,"Columbia",48.2913669064748,201,17.9062279117254,83,20.8955223880597,327,15.6474820143885,351
2020,"Connecticut",47.1624266144814,237,16.5306861512899,39,32.4159021406728,68,35.2250489236791,107
2020,"Coppin St.",45.1538461538462,295,17.9603534750418,85,22.6415094339623,306,28.3076923076923,242
2020,"Cornell",46.039603960396,269,18.3908045977011,97,29.5019157088123,139,28.960396039604,232
2020,"Creighton",53.9014373716632,41,16.2608889881617,32,25.7950530035336,227,23.8193018480493,312
2020,"Dartmouth",50.390625,135,21.0312605741951,253,20.746887966805,329,24.7395833333333,305
2020,"Davidson",52.1348314606742,84,17.1321820749989,62,19.8412698412698,339,26.0674157303371,285
2020,"Dayton",63.1455399061033,1,18.3400300737052,96,29.1666666666667,146,28.169014084507,247
2020,"DePaul",52.8865979381443,67,20.258863252673,216,34.9480968858132,40,31.7525773195876,177
2020,"Delaware",54.8245614035088,32,16.4914450628736,36,23.1660231660232,295,28.2894736842105,244
2020,"Delaware St.",45.817843866171,274,19.8303404208439,194,21.8130311614731,320,33.6431226765799,143
2020,"Denver",46.1448598130841,262,21.2747096888574,265,19.1881918819188,343,33.6448598130841,142
2020,"Detroit",43.520782396088,315,19.8812913188245,197,24.7191011235955,266,33.9853300733496,131
2020,"Drake",51.0180995475113,111,21.6335136126134,281,28.4615384615385,162,26.9230769230769,270
2020,"Drexel",53.5067873303167,52,25.0326839409332,340,28.4090909090909,167,32.1266968325792,172
2020,"Duke",52.1626297577855,82,19.7962574958457,191,38.2352941176471,8,39.4463667820069,50
2020,"Duquesne",51.8796992481203,91,17.6661522907466,73,31.1111111111111,96,28.5714285714286,237
2020,"East Carolina",45.48802946593,287,17.1020632305641,57,32.2674418604651,73,37.5690607734807,79
2020,"East Tennessee St.",56.6143497757848,16,20.3685092127303,220,34.9019607843137,42,39.9103139013453,44
2020,"Eastern Illinois",46.514745308311,252,17.7236877086226,77,29.004329004329,150,26.0053619302949,288
2020,"Eastern Kentucky",40.5714285714286,342,24.831867563373,339,20.8333333333333,328,39.4285714285714,51
2020,"Eastern Michigan",48.9451476793249,173,23.9713513118468,330,22.9299363057325,299,52.3206751054852,2
2020,"Eastern Washington",49.4722955145119,154,20.0760948757387,206,27.0491803278689,202,32.7176781002639,162
2020,"Elon",43.2671081677704,321,18.9954998756247,144,19.9335548172757,338,26.0485651214128,286
2020,"Evansville",51.19825708061,109,17.6626189831497,72,18.5714285714286,347,41.3943355119826,25
2020,"FIU",53.9260969976905,40,22.0256024096386,296,29.296875,143,27.4826789838337,261
2020,"Fairfield",47.2413793103448,233,20.6752655538695,234,26.4367816091954,214,26.2068965517241,280
2020,"Fairleigh Dickinson",48.6363636363636,184,19.7105020018479,185,25.7425742574257,230,31.2121212121212,186
2020,"Florida",48.7668161434978,179,18.7566739402943,129,30.9090909090909,103,33.6322869955157,144
2020,"Florida A&M",39.1472868217054,348,23.0786750006326,319,26.1648745519713,222,36.6925064599483,87
2020,"Florida Atlantic",45.6834532374101,280,21.1682476285572,258,32.6086956521739,63,34.5323741007194,116
2020,"Florida Gulf Coast",41.7857142857143,336,26.551797189464,348,29.8153034300792,134,28.5714285714286,237
2020,"Florida St.",50.9784735812133,115,19.3635987956786,163,32.2033898305085,75,39.3346379647749,53
2020,"Fordham",46.9072164948454,242,19.2546919790145,154,29.9212598425197,129,31.9587628865979,173
2020,"Fresno St.",49.7058823529412,147,19.086070838686,149,27.5700934579439,193,30.5882352941176,201
2020,"Furman",53.6534446764092,50,16.6655702475714,45,23.1316725978648,296,26.3048016701461,277
2020,"Gardner Webb",49.3421052631579,162,20.8460740780132,243,27.5109170305677,195,29.2105263157895,226
2020,"George Mason",48.9001692047377,174,19.0847340338353,148,36.0433604336043,26,32.994923857868,156
2020,"George Washington",47.7777777777778,222,18.7307856750209,126,26.1290322580645,223,35.1515151515151,110
2020,"Georgetown",49.895178197065,144,22.7442516809164,308,36.5853658536585,19,40.461215932914,35
2020,"Georgia",54.0748898678414,38,18.5731200520047,115,35.7142857142857,28,38.1057268722467,71
2020,"Georgia Southern",50.1149425287356,140,17.281828528954,65,24.5283018867925,271,36.0919540229885,97
2020,"Georgia St.",50.2247191011236,138,19.2069981934012,151,31.0606060606061,99,30.561797752809,202
2020,"Georgia Tech",49.4318181818182,156,22.4132303340224,305,25.3393665158371,242,36.0795454545455,98
2020,"Gonzaga",56.7092651757188,14,15.7453126618556,19,35.0140056022409,39,37.220447284345,85
2020,"Grambling St.",48.758865248227,180,21.6549597395923,282,25.8823529411765,225,38.2978723404255,68
2020,"Grand Canyon",48.9878542510121,172,18.2343603728275,91,22.6666666666667,305,32.1862348178138,170
2020,"Green Bay",51.9867549668874,90,15.296732713497,12,21.7054263565891,321,22.5165562913907,319
2020,"Hampton",47.275204359673,232,16.8406679373026,53,24.8908296943231,261,30.7901907356948,197
2020,"Hartford",49.3961352657005,159,22.5362435013627,306,17.4904942965779,350,28.743961352657,236
2020,"Harvard",48.7068965517241,182,19.3829465635281,166,28.7234042553191,155,31.8965517241379,174
2020,"Hawaii",53.1007751937984,63,19.0418312569634,146,25,254,33.5917312661499,146
2020,"High Point",39.4495412844037,346,23.6269064621352,327,29.9651567944251,128,39.2201834862385,55
2020,"Hofstra",50.20964360587,139,16.7345970541934,49,28.2685512367491,170,38.5744234800839,65
2020,"Holy Cross",51.5957446808511,99,20.4970984342494,230,25.2707581227437,246,21.4893617021277,330
2020,"Houston",52.3684210526316,76,15.8000235821247,21,39.7321428571429,3,36.0526315789474,99
2020,"Houston Baptist",44.080604534005,312,20.9166410335281,247,27.6515151515152,191,31.2342569269521,185
2020,"Howard",46.25,257,18.9332717617178,137,23.4421364985163,284,33.6538461538462,141
2020,"IUPUI",48.1111111111111,207,21.1876983492774,260,26.2798634812287,218,27.5555555555556,260
2020,"Idaho",45.5497382198953,284,19.9459796384791,200,22.1276595744681,314,29.8429319371728,210
2020,"Idaho St.",48.0676328502415,208,25.6303106282212,346,35.8208955223881,27,41.0628019323672,28
2020,"Illinois",53.9007092198582,42,21.9828319918294,295,45.0643776824034,1,40.8983451536643,31
2020,"Illinois Chicago",46.9662921348315,241,23.1369734925088,320,22.4832214765101,309,32.3595505617978,166
2020,"Illinois St.",53.2846715328467,59,20.1500760875269,212,30.672268907563,111,18.4914841849148,344
2020,"Incarnate Word",41.6666666666667,338,23.0077389667434,315,25.9842519685039,224,29.4270833333333,216
2020,"Indiana",57.1111111111111,10,18.9810620767007,142,36.4341085271318,20,53.5555555555556,1
2020,"Indiana St.",53.8147138964578,45,16.1513122941239,29,20.6572769953052,331,37.874659400545,74
2020,"Iona",45.2961672473868,291,22.3534821207512,302,32.0855614973262,78,35.5400696864112,105
2020,"Iowa",51.5527950310559,102,16.7674606466825,51,32.7759197324415,61,38.5093167701863,66
2020,"Iowa St.",52.9750479846449,66,14.4560295767042,6,26.1904761904762,221,29.3666026871401,219
2020,"Jackson St.",42.7991886409736,323,17.6035207041408,70,25,254,22.920892494929,318
2020,"Jacksonville",46.4574898785425,253,21.4342257494875,272,25.609756097561,234,34.0080971659919,129
2020,"Jacksonville St.",44.5558739255014,302,21.2432106216053,262,28.5714285714286,157,26.0744985673352,284
2020,"James Madison",49.154334038055,166,18.7211331212152,124,22.1183800623053,315,41.6490486257928,24
2020,"Kansas",56.5902578796562,17,18.669515829725,121,27.319587628866,198,39.2550143266476,54
2020,"Kansas St.",48.125,204,21.6328653146126,280,29.8449612403101,132,28.25,245
2020,"Kennesaw St.",35.8090185676393,353,25.9633216567072,347,30.8823529411765,104,37.4005305039788,81
2020,"Kent St.",50.9383378016086,117,17.3661360347323,66,29.6116504854369,137,25.7372654155496,294
2020,"Kentucky",51.2820512820513,107,17.9973004049393,86,30.188679245283,124,45.1282051282051,8
2020,"LIU",53.6717062634989,49,20.4850868567683,229,18.4210526315789,348,32.829373650108,160
2020,"LSU",56.4989517819706,18,21.2635797911613,263,33.7254901960784,53,33.5429769392034,147
2020,"La Salle",50.9732360097324,116,22.0628792057363,298,25.6,235,27.9805352798054,251
2020,"Lafayette",60.379746835443,2,19.2917616838353,158,25.1256281407035,251,21.0126582278481,334
2020,"Lamar",43.543956043956,314,19.7401670779201,186,30.379746835443,120,29.1208791208791,227
2020,"Lehigh",49.375,161,21.8297894249086,290,24,277,18.25,347
2020,"Liberty",53.8461538461538,43,15.8229432677382,22,25.2,248,41.1910669975186,26
2020,"Lipscomb",47.7754237288136,223,20.9118435097044,246,25.7839721254355,228,24.7881355932203,304
2020,"Little Rock",47.9952830188679,212,24.6574726090576,337,32.7137546468402,62,40.3301886792453,36
2020,"Long Beach St.",50.6651884700665,127,22.853757115348,311,24.7232472324723,265,31.0421286031042,194
2020,"Longwood",46.4467005076142,254,18.4447704883672,103,21.5686274509804,323,26.1421319796954,281
2020,"Louisiana",49.0453460620525,169,19.2570916127814,155,28.0155642023346,178,39.618138424821,46
2020,"Louisiana Monroe",48.4018264840183,194,21.446729835914,273,26.4285714285714,215,29.2237442922374,224
2020,"Louisiana Tech",52.2573363431151,81,16.7245982570148,47,30.7984790874525,106,25.9593679458239,289
2020,"Louisville",56.8927789934354,13,17.1138910849649,58,32.5301204819277,65,32.8227571115974,161
