"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2020,"Abilene Christian",43.7943262411348,312,18.2992067884154,97,26.8817204301075,205,33.3333333333333,147
2020,"Air Force",54.3196544276458,36,18.4963461459064,113,19.4029850746269,341,41.036717062635,29
2020,"Akron",49.2647058823529,164,19.9718842406321,203,28.4046692607004,168,39.2156862745098,55
2020,"Alabama",51.5625,100,22.9708342753787,312,31.6981132075472,82,30.3571428571429,203
2020,"Alabama A&M",44.3213296398892,306,18.6382433455647,119,20.4166666666667,334,18.8365650969529,342
2020,"Alabama St.",42.4657534246575,328,24.3375069140645,334,18.8524590163934,344,33.972602739726,131
2020,"Albany",47.0917225950783,237,17.1290601794907,60,23.3716475095785,290,31.5436241610738,183
2020,"Alcorn St.",38.0503144654088,352,22.3654782265491,303,27.906976744186,181,23.8993710691824,311
2020,"American",53.4441805225653,53,16.9252468265162,54,24.6861924686192,268,26.8408551068884,273
2020,"Appalachian St.",46.0810810810811,264,20.4762274102226,227,25.2,248,41.8918918918919,22
2020,"Arizona",59.622641509434,4,16.5555998557081,42,29.8561151079137,128,39.811320754717,45
2020,"Arizona St.",48.3720930232558,193,15.8442624930561,23,22.9007633587786,301,33.2558139534884,149
2020,"Arkansas",49.7840172786177,145,18.7544769801819,129,23.3962264150943,287,31.7494600431965,178
2020,"Arkansas Pine Bluff",40.0337837837838,344,28.9080529576096,353,22.1105527638191,315,27.7027027027027,257
2020,"Arkansas St.",50.9333333333333,118,20.7445442875481,237,27.6315789473684,192,40.2666666666667,38
2020,"Army",51.0028653295129,112,18.6437787756494,120,16.0550458715596,352,25.7879656160458,291
2020,"Auburn",56.1784897025172,21,17.712895377129,76,35.546875,30,37.5286041189931,79
2020,"Austin Peay",50.7374631268437,122,21.7807563427477,288,36.150234741784,22,41.0029498525074,30
2020,"BYU",55.3171641791045,28,18.7186974261791,124,20.6779661016949,331,20.8955223880597,335
2020,"Ball St.",50.8474576271186,120,17.7434505792715,79,29.3893129770992,141,28.5714285714286,235
2020,"Baylor",52.8669724770642,68,16.8114033977264,53,37.7952755905512,11,31.651376146789,179
2020,"Belmont",55.1845342706503,29,17.7550406259404,80,25.6880733944954,232,23.1985940246046,316
2020,"Bethune Cookman",45.1841359773371,292,20.8858902904077,243,28.125,172,26.9121813031161,272
2020,"Binghamton",47.8473581213307,219,17.6207493313555,71,29.8461538461538,129,18.7866927592955,343
2020,"Boise St.",48.3193277310924,197,16.3425213376242,36,21.0762331838565,327,40.0560224089636,41
2020,"Boston College",47.3837209302326,228,20.7891468424572,241,21.580547112462,323,30.6201550387597,198
2020,"Boston University",47.9120879120879,216,19.3895049731336,166,26.3345195729537,216,25.7142857142857,294
2020,"Bowling Green",46.8905472636816,243,13.1716151693101,2,25.4980079681275,238,28.8557213930348,233
2020,"Bradley",45.1646090534979,293,18.4415114807449,104,36.7088607594937,18,33.9506172839506,132
2020,"Brown",47.1875,233,23.358433404316,323,39.4822006472492,4,31.4583333333333,184
2020,"Bryant",48.3201581027668,196,20.4181466278155,222,30.6962025316456,107,25.8893280632411,290
2020,"Bucknell",48.6394557823129,181,20.0368734128779,205,27.9329608938547,180,29.5918367346939,213
2020,"Buffalo",47.3684210526316,229,17.2014555077737,63,33.4426229508197,55,26.9473684210526,270
2020,"Butler",55.6192660550459,26,15.6211379702407,18,30.5676855895197,114,26.605504587156,275
2020,"Cal Baptist",49.0697674418605,166,19.0334286606907,144,29.0441176470588,149,34.4186046511628,119
2020,"Cal Poly",48.6075949367089,184,21.1505707095101,256,23.4042553191489,286,26.0759493670886,284
2020,"Cal St. Bakersfield",46.144578313253,261,24.0154675892948,330,36.046511627907,24,27.4698795180723,262
2020,"Cal St. Fullerton",43.3333333333333,319,19.3709025287251,164,22.5255972696246,307,32.8735632183908,157
2020,"Cal St. Northridge",48.8051470588235,177,18.9900072743979,143,25.1497005988024,250,27.3897058823529,264
2020,"California",53.3415841584158,57,21.6029983471844,277,24.7826086956522,261,36.3861386138614,92
2020,"Campbell",50.8495145631068,119,17.8044614667978,81,23.3766233766234,289,18.9320388349515,341
2020,"Canisius",49.6651785714286,147,22.8636753358102,311,31.1111111111111,96,35.0446428571429,110
2020,"Central Arkansas",44.017094017094,311,23.0233574016497,317,21.6867469879518,322,46.7236467236467,4
2020,"Central Connecticut",41.304347826087,340,22.9978761289769,313,18.2724252491694,350,31.1212814645309,190
2020,"Central Michigan",47.8693181818182,218,14.4855144855145,6,32.2869955156951,71,38.3522727272727,65
2020,"Charleston",48.5057471264368,188,19.6555640544237,180,26.7657992565056,208,34.4827586206897,116
2020,"Charleston Southern",38.2284382284382,351,21.0414506461647,252,26.5573770491803,211,20.5128205128205,336
2020,"Charlotte",51.8134715025907,92,21.3078435765315,266,24.3362831858407,276,36.0103626943005,101
2020,"Chattanooga",48.5046728971963,189,18.8750322184111,136,25.5192878338279,237,24.6728971962617,306
2020,"Chicago St.",45.9654178674352,270,27.7764382504702,351,20.4545454545455,333,44.6685878962536,9
2020,"Cincinnati",50.6622516556291,128,20.9576480861592,246,29.6028880866426,136,49.0066225165563,3
2020,"Clemson",52.1186440677966,85,16.9616354587453,56,24.5487364620939,270,27.9661016949153,251
2020,"Cleveland St.",39.4318181818182,346,24.047922839039,331,27.741935483871,186,40.2272727272727,39
2020,"Coastal Carolina",51.4742014742015,105,20.7797447924547,240,35.2941176470588,34,38.8206388206388,61
2020,"Colgate",52.4793388429752,75,17.820178201782,83,26.5232974910394,212,18.3884297520661,345
